tipo_identificacion,numero_identificacion,nombres,fecha_nacimiento,direccion_cliente,telefono_cliente,correo_cliente,ciudad,id_cliente
CE,159586587,Cliente862 Ramírez,1953-11-09 00:00:00,"Calle 84 #73-2",3196811546,cliente862.925@outlook.com,Bogotá,863
PAS,540448323,Cliente863 Torres,1993-03-23 00:00:00,"Carrera 118 #13-17",3961066073,"",Bucaramanga,864
PAS,820934377,Cliente864 Méndez,1975-06-12 00:00:00,"Avenida 58 #46-20",3659252921,cliente864.554@yahoo.com,Bogotá,865
CE,815762409,Cliente865 Ramírez,2003-01-13 00:00:00,"Avenida 76 #56-34",3393361524,"",Cartagena,866
CE,676637373,Cliente866 Gómez,1991-07-01 00:00:00,"Carrera 144 #24-42",3812912627,cliente866.946@mail.com,Bucaramanga,867
PAS,428714983,Cliente867 Torres,1963-07-26 00:00:00,"Calle 117 #95-9",3850621812,cliente867.234@yahoo.com,Barranquilla,868
PAS,619968009,Cliente868 Gómez,1982-02-21 00:00:00,"Avenida 74 #55-32",3129751381,cliente868.31@yahoo.com,Bogotá,869
CE,328630524,Cliente869 Pérez,1964-10-25 00:00:00,"Carrera 23 #65-10",3136431884,cliente869.555@outlook.com,Bucaramanga,870
CC,102134470,Cliente870 Gómez,1977-11-18 00:00:00,"Carrera 28 #51-6",3687206978,cliente870.387@mail.com,Bucaramanga,871
CC,561363116,Cliente871 Ramírez,1955-01-15 00:00:00,"Diagonal 117 #58-36",3598604740,cliente871.240@outlook.com,Cali,872
CE,431467056,Cliente872 Pérez,1999-07-14 00:00:00,"Avenida 1 #44-23",3717992794,cliente872.360@gmail.com,Cartagena,873
CC,978243538,Cliente873 Torres,2002-10-09 00:00:00,"Carrera 83 #22-41",3432887411,cliente873.896@gmail.com,Cartagena,874
PAS,462153807,Cliente874 Méndez,1957-10-12 00:00:00,"Avenida 14 #76-42",3683060251,"",Medellín,875
PAS,610669736,Cliente875 Méndez,1958-11-22 00:00:00,"Avenida 85 #8-12",3240673413,"",Cali,876
CC,392968167,Cliente876 Pérez,1965-06-27 00:00:00,"Diagonal 84 #34-41",3997055813,"",Cali,877
CC,797690357,Cliente877 Méndez,1960-01-18 00:00:00,"Avenida 17 #44-19",3647353391,"",Cali,878
CE,539854722,Cliente878 Gómez,1977-01-05 00:00:00,"Diagonal 5 #53-50",3817711423,"",Cali,879
CE,823410637,Cliente879 Pérez,1983-09-01 00:00:00,"Avenida 102 #64-11",3579833533,"",Cartagena,880
PAS,701428063,Cliente880 Méndez,2000-04-18 00:00:00,"Diagonal 92 #90-1",3981165529,"",Bogotá,881
PAS,555707854,Cliente881 Torres,1997-10-20 00:00:00,"Diagonal 36 #7-4",3145365792,"",Bogotá,882
CC,307107697,Cliente882 Pérez,1964-12-22 00:00:00,"Avenida 4 #95-46",3877902871,cliente882.541@outlook.com,Bogotá,883
CC,136931168,Cliente883 Ramírez,1985-03-21 00:00:00,"Avenida 148 #96-23",3311490150,"",Bucaramanga,884
PAS,640604648,Cliente884 Ramírez,1956-07-01 00:00:00,"Avenida 6 #17-5",3284643427,"",Pereira,885
TI,490231183,Cliente885 Gómez,1975-03-13 00:00:00,"Diagonal 111 #21-33",3666108559,cliente885.8@mail.com,Bogotá,886
TI,480932201,Cliente886 Ramírez,1987-06-21 00:00:00,"Carrera 55 #90-42",3528601016,cliente886.234@outlook.com,Cali,887
TI,472973553,Cliente887 Pérez,1974-12-07 00:00:00,"Diagonal 71 #10-9",3805571779,cliente887.462@outlook.com,Pereira,888
TI,601106036,Cliente888 Ramírez,1956-05-03 00:00:00,"Diagonal 8 #7-15",3801274917,"",Bogotá,889
TI,365515661,Cliente889 Gómez,1989-08-06 00:00:00,"Avenida 123 #42-14",3846464271,cliente889.10@gmail.com,Cartagena,890
TI,195397058,Cliente890 Torres,2003-05-06 00:00:00,"Avenida 130 #68-7",3454620182,cliente890.371@gmail.com,Pereira,891
CC,329291763,Cliente891 Gómez,2005-05-08 00:00:00,"Calle 28 #8-41",3452385641,"",Bucaramanga,892
CC,224735890,Cliente892 Gómez,1972-02-21 00:00:00,"Diagonal 102 #24-17",3983119517,"",Bucaramanga,893
TI,831955566,Cliente893 Ramírez,1998-08-26 00:00:00,"Avenida 143 #58-30",3961345799,cliente893.375@mail.com,Barranquilla,894
CE,444421097,Cliente894 Torres,1964-09-23 00:00:00,"Diagonal 72 #20-42",3135505142,cliente894.522@mail.com,Pereira,895
PAS,289971749,Cliente895 Torres,1995-01-25 00:00:00,"Diagonal 74 #80-27",3206896448,cliente895.60@outlook.com,Bogotá,896
CC,504591822,Cliente896 Ramírez,1800-01-01 00:00:00,"Calle 54 #21-14",3672060206,"",Barranquilla,897
TI,959822055,Cliente897 Ramírez,1800-01-01 00:00:00,"Carrera 82 #87-43",3801705517,"",Barranquilla,898
CC,522906900,Cliente898 Ramírez,1968-04-12 00:00:00,"Diagonal 21 #51-18",3108013689,cliente898.875@gmail.com,Bogotá,899
TI,587159075,Cliente899 Méndez,1962-12-08 00:00:00,"Calle 15 #98-4",3163803868,cliente899.407@outlook.com,Cartagena,900
CC,103106187,Cliente900 Pérez,1800-01-01 00:00:00,"Avenida 13 #50-35",3311029795,cliente900.752@gmail.com,Cartagena,901
CE,180315869,Cliente901 Méndez,1999-09-08 00:00:00,"Diagonal 19 #30-48",3240546519,"",Bucaramanga,902
TI,262700819,Cliente902 Pérez,1975-05-09 00:00:00,"Carrera 137 #18-12",3221999893,cliente902.525@mail.com,Bucaramanga,903
PAS,893995661,Cliente903 Méndez,1977-02-26 00:00:00,"Diagonal 150 #28-31",3636502854,"",Bucaramanga,904
CC,791732886,Cliente904 Pérez,1984-07-24 00:00:00,"Diagonal 88 #33-41",3844114585,cliente904.893@mail.com,Cartagena,905
TI,930308014,Cliente905 Méndez,2001-05-22 00:00:00,"Carrera 63 #49-4",3266503040,cliente905.884@yahoo.com,Bogotá,906
TI,251525103,Cliente906 Torres,1967-07-12 00:00:00,"Calle 67 #37-48",3328434366,"",Bucaramanga,907
TI,384282084,Cliente907 Pérez,1800-01-01 00:00:00,"Calle 69 #15-45",3400071648,"",Barranquilla,908
TI,691646608,Cliente908 Pérez,1957-02-08 00:00:00,"Carrera 17 #96-35",3797018627,cliente908.753@yahoo.com,Bogotá,909
PAS,642214417,Cliente909 Pérez,1969-03-12 00:00:00,"Carrera 19 #44-50",3454116676,"",Bucaramanga,910
CC,749032344,Cliente910 Torres,1994-06-28 00:00:00,"Calle 62 #12-3",3504805090,cliente910.953@yahoo.com,Barranquilla,911
PAS,155302923,Cliente911 Gómez,1976-05-01 00:00:00,"Carrera 32 #3-1",3687286797,cliente911.769@gmail.com,Cali,912
CC,565602912,Cliente912 Pérez,1961-10-11 00:00:00,"Diagonal 115 #73-49",3444114840,cliente912.960@outlook.com,Medellín,913
CE,880782321,Cliente913 Pérez,1987-12-12 00:00:00,"Carrera 73 #30-39",3679894246,cliente913.447@outlook.com,Cali,914
TI,246108113,Cliente914 Torres,2005-02-21 00:00:00,"Avenida 45 #78-44",3784293089,cliente914.100@outlook.com,Cartagena,915
CC,330432878,Cliente915 Méndez,1973-04-09 00:00:00,"Calle 80 #2-24",3929386066,cliente915.541@yahoo.com,Medellín,916
CE,888062011,Cliente916 Gómez,2000-08-14 00:00:00,"Avenida 35 #96-47",3510126749,"",Bucaramanga,917
PAS,851151088,Cliente917 Méndez,2001-07-13 00:00:00,"Calle 102 #13-42",3588372420,cliente917.493@yahoo.com,Pereira,918
CE,483146998,Cliente918 Méndez,2001-10-07 00:00:00,"Carrera 95 #4-44",3840806263,cliente918.764@gmail.com,Bucaramanga,919
CC,618760733,Cliente919 Pérez,1979-11-05 00:00:00,"Carrera 88 #87-27",3217172723,"",Medellín,920
PAS,381549391,Cliente920 Ramírez,2002-04-10 00:00:00,"Avenida 45 #76-16",3667765147,cliente920.730@mail.com,Cali,921
PAS,883978660,Cliente921 Torres,1957-12-19 00:00:00,"Diagonal 36 #51-4",3250382299,"",Cartagena,922
PAS,504767616,Cliente922 Ramírez,1800-01-01 00:00:00,"Avenida 43 #46-49",3818840598,cliente922.552@gmail.com,Cali,923
TI,547104885,Cliente923 Méndez,1976-01-27 00:00:00,"Carrera 118 #74-36",3272944276,"",Bucaramanga,924
CE,811946028,Cliente924 Torres,1959-09-08 00:00:00,"Calle 97 #58-35",3778378796,"",Bucaramanga,925
PAS,986814052,Cliente925 Ramírez,1965-12-04 00:00:00,"Calle 110 #81-3",3577015403,"",Bogotá,926
CE,756864527,Cliente926 Pérez,1997-02-17 00:00:00,"Avenida 36 #82-47",3308818649,cliente926.827@outlook.com,Cartagena,927
CE,475517313,Cliente927 Ramírez,1991-12-19 00:00:00,"Avenida 38 #69-2",3115283466,"",Cali,928
CE,234522695,Cliente928 Torres,1967-05-21 00:00:00,"Calle 17 #22-17",3164046541,"",Bucaramanga,929
CE,210723511,Cliente929 Ramírez,1964-07-17 00:00:00,"Avenida 37 #96-50",3609242054,"",Barranquilla,930
CE,837588491,Cliente930 Méndez,1960-12-07 00:00:00,"Diagonal 130 #31-38",3688793885,cliente930.936@mail.com,Pereira,931
CE,313661682,Cliente931 Pérez,1800-01-01 00:00:00,"Avenida 83 #62-36",3959428144,cliente931.341@mail.com,Cartagena,932
TI,231705325,Cliente932 Torres,1967-05-02 00:00:00,"Diagonal 126 #91-18",3122503869,"",Barranquilla,933
TI,651900875,Cliente933 Gómez,1993-01-05 00:00:00,"Diagonal 70 #31-41",3597653104,cliente933.316@mail.com,Bucaramanga,934
CC,290315205,Cliente934 Torres,1986-08-12 00:00:00,"Calle 25 #60-9",3102816259,cliente934.447@yahoo.com,Medellín,935
CE,250225460,Cliente935 Torres,1985-07-04 00:00:00,"Avenida 62 #8-15",3130340842,"",Bucaramanga,936
CE,680541500,Cliente936 Pérez,1975-07-05 00:00:00,"Diagonal 127 #31-12",3815465694,cliente936.28@mail.com,Pereira,937
TI,686076351,Cliente937 Gómez,1971-07-05 00:00:00,"Carrera 53 #45-1",3228493999,"",Medellín,938
PAS,742970001,Cliente938 Gómez,1973-02-02 00:00:00,"Diagonal 113 #41-3",3825280090,"",Bucaramanga,939
CC,107736566,Cliente939 Ramírez,1971-06-28 00:00:00,"Carrera 23 #8-4",3795749213,cliente939.356@gmail.com,Medellín,940
CE,740641766,Cliente940 Méndez,1989-04-08 00:00:00,"Avenida 150 #47-7",3565900730,"",Bucaramanga,941
PAS,450504454,Cliente941 Torres,1971-03-10 00:00:00,"Avenida 66 #32-21",3202136233,cliente941.424@yahoo.com,Cartagena,942
CC,761254940,Cliente942 Méndez,1992-01-19 00:00:00,"Calle 89 #67-11",3360106027,cliente942.144@outlook.com,Barranquilla,943
PAS,884483811,Cliente943 Ramírez,2002-07-05 00:00:00,"Diagonal 133 #24-7",3479693451,"",Cartagena,944
CE,118255262,Cliente944 Gómez,1994-10-25 00:00:00,"Avenida 91 #95-35",3503776896,cliente944.192@gmail.com,Cali,945
PAS,696873180,Cliente945 Méndez,1800-01-01 00:00:00,"Avenida 17 #91-1",3808695062,cliente945.250@mail.com,Barranquilla,946
PAS,286803422,Cliente946 Méndez,1962-08-03 00:00:00,"Diagonal 16 #26-6",3398059677,"",Barranquilla,947
CE,875217835,Cliente947 Torres,1972-10-27 00:00:00,"Avenida 12 #21-3",3951973809,cliente947.970@yahoo.com,Bucaramanga,948
PAS,421629675,Cliente948 Ramírez,1998-09-02 00:00:00,"Carrera 6 #83-34",3414081830,cliente948.582@outlook.com,Medellín,949
TI,272315825,Cliente949 Torres,1973-02-07 00:00:00,"Carrera 74 #23-33",3368647682,cliente949.365@gmail.com,Barranquilla,950
TI,917499024,Cliente950 Pérez,1964-06-07 00:00:00,"Carrera 62 #48-16",3882269997,"",Cartagena,951
CE,196918617,Cliente951 Pérez,1999-04-20 00:00:00,"Calle 60 #13-41",3582728688,"",Cartagena,952
TI,137601229,Cliente952 Méndez,1991-04-17 00:00:00,"Diagonal 29 #25-17",3808543666,cliente952.949@outlook.com,Cartagena,953
CC,545424113,Cliente953 Ramírez,1800-01-01 00:00:00,"Carrera 132 #25-45",3115043257,"",Medellín,954
CE,598361574,Cliente954 Méndez,1956-11-13 00:00:00,"Avenida 108 #64-47",3506988610,"",Barranquilla,955
TI,952655559,Cliente955 Pérez,1975-02-28 00:00:00,"Carrera 14 #8-46",3442106089,"",Cali,956
PAS,278129125,Cliente956 Ramírez,2003-05-19 00:00:00,"Calle 136 #77-37",3237025604,"",Bucaramanga,957
PAS,689456357,Cliente957 Torres,1969-09-09 00:00:00,"Diagonal 150 #56-23",3923293474,cliente957.289@gmail.com,Cali,958
PAS,329239097,Cliente958 Pérez,1977-10-20 00:00:00,"Calle 17 #87-36",3957254189,cliente958.932@yahoo.com,Barranquilla,959
CC,924020652,Cliente959 Ramírez,2001-12-22 00:00:00,"Calle 42 #4-47",3475555718,cliente959.228@yahoo.com,Bogotá,960
PAS,347579692,Cliente960 Méndez,2004-07-10 00:00:00,"Carrera 29 #38-26",3308222659,cliente960.146@gmail.com,Cali,961
CC,273174283,Cliente961 Ramírez,1976-10-16 00:00:00,"Carrera 72 #85-47",3567906707,"",Pereira,962
CE,159263347,Cliente962 Pérez,1959-10-04 00:00:00,"Carrera 64 #17-39",3130077094,cliente962.350@outlook.com,Cali,963
TI,786253071,Cliente963 Pérez,1999-05-01 00:00:00,"Avenida 20 #52-7",3936501823,"",Bucaramanga,964
TI,155369410,Cliente964 Ramírez,1966-06-18 00:00:00,"Carrera 113 #14-47",3658778029,"",Cali,965
TI,566335306,Cliente965 Ramírez,1982-01-11 00:00:00,"Calle 7 #29-13",3269293203,cliente965.842@outlook.com,Barranquilla,966
CC,155374815,Cliente966 Ramírez,1990-11-10 00:00:00,"Carrera 23 #76-4",3834134764,"",Barranquilla,967
PAS,693235346,Cliente967 Ramírez,1981-12-05 00:00:00,"Diagonal 33 #32-24",3164416326,"",Cali,968
CC,170617841,Cliente968 Gómez,1961-05-13 00:00:00,"Diagonal 125 #51-40",3155834421,"",Bucaramanga,969
TI,129798308,Cliente969 Torres,1800-01-01 00:00:00,"Calle 141 #5-16",3176718402,"",Cartagena,970
PAS,303069508,Cliente970 Ramírez,1966-02-14 00:00:00,"Carrera 40 #32-30",3605129796,cliente970.284@mail.com,Cali,971
PAS,884386351,Cliente971 Ramírez,1950-03-08 00:00:00,"Diagonal 73 #11-14",3727463673,"",Pereira,972
CC,370482292,Cliente972 Gómez,1970-09-03 00:00:00,"Diagonal 3 #69-30",3975519982,cliente972.584@mail.com,Cali,973
TI,171698386,Cliente973 Gómez,1996-02-13 00:00:00,"Diagonal 61 #34-23",3797508876,cliente973.626@gmail.com,Pereira,974
TI,332840101,Cliente974 Pérez,1987-07-14 00:00:00,"Calle 42 #100-21",3691613142,"",Bucaramanga,975
CE,352448730,Cliente975 Ramírez,1980-11-18 00:00:00,"Diagonal 100 #13-2",3665270954,"",Medellín,976
CE,109425198,Cliente976 Torres,2005-09-28 00:00:00,"Carrera 47 #69-32",3805912539,"",Cartagena,977
TI,354928166,Cliente977 Ramírez,1996-11-14 00:00:00,"Diagonal 95 #11-30",3471131126,"",Pereira,978
PAS,788433739,Cliente978 Gómez,1999-02-25 00:00:00,"Avenida 53 #100-9",3532028676,cliente978.914@yahoo.com,Bucaramanga,979
PAS,799293483,Cliente979 Méndez,1992-06-16 00:00:00,"Carrera 128 #63-17",3225533743,cliente979.489@mail.com,Pereira,980
CE,482510569,Cliente980 Pérez,2002-10-13 00:00:00,"Avenida 87 #69-16",3117417427,"",Pereira,981
CE,161245861,Cliente981 Méndez,1981-03-18 00:00:00,"Diagonal 94 #10-40",3759216456,cliente981.634@mail.com,Cartagena,982
CE,326631095,Cliente982 Torres,1974-06-08 00:00:00,"Diagonal 1 #42-35",3502008990,"",Cali,983
PAS,729077102,Cliente983 Ramírez,1976-12-11 00:00:00,"Avenida 23 #33-38",3387178867,cliente983.90@yahoo.com,Bogotá,984
TI,824289060,Cliente984 Torres,2005-12-28 00:00:00,"Carrera 63 #53-5",3772699425,"",Bogotá,985
TI,757061142,Cliente985 Gómez,1963-03-08 00:00:00,"Avenida 146 #91-48",3837842909,cliente985.916@yahoo.com,Pereira,986
CE,968256051,Cliente986 Torres,1993-06-04 00:00:00,"Calle 101 #9-44",3167363536,"",Cali,987
TI,871052887,Cliente987 Gómez,1969-06-22 00:00:00,"Diagonal 125 #75-50",3234819268,"",Barranquilla,988
TI,590429806,Cliente988 Pérez,1963-03-22 00:00:00,"Calle 26 #87-35",3511557133,"",Cali,989
CE,402839026,Cliente989 Torres,1800-01-01 00:00:00,"Diagonal 19 #88-33",3813785393,cliente989.625@gmail.com,Pereira,990
CE,417849939,Cliente990 Méndez,1950-02-06 00:00:00,"Avenida 54 #79-28",3185861679,cliente990.965@gmail.com,Cartagena,991
PAS,321092721,Cliente991 Torres,1800-01-01 00:00:00,"Diagonal 18 #77-40",3540688672,"",Medellín,992
PAS,867567632,Cliente992 Gómez,1988-10-14 00:00:00,"Diagonal 69 #9-5",3968100755,cliente992.586@yahoo.com,Barranquilla,993
CC,133259191,Cliente993 Pérez,1960-12-08 00:00:00,"Avenida 26 #44-28",3851763747,cliente993.586@mail.com,Medellín,994
PAS,787594815,Cliente994 Ramírez,1964-11-28 00:00:00,"Carrera 74 #62-17",3260061728,cliente994.905@gmail.com,Bucaramanga,995
CC,587253495,Cliente995 Gómez,1994-08-11 00:00:00,"Diagonal 67 #2-1",3580536981,cliente995.17@mail.com,Cali,996
PAS,533920206,Cliente996 Pérez,1976-12-20 00:00:00,"Diagonal 29 #2-39",3385320284,cliente996.261@gmail.com,Medellín,997
PAS,807553955,Cliente997 Gómez,1987-11-13 00:00:00,"Carrera 78 #13-29",3799426246,"",Bucaramanga,998
PAS,439148481,Cliente998 Gómez,1800-01-01 00:00:00,"Calle 93 #33-22",3810716935,cliente998.670@yahoo.com,Bogotá,999
PAS,433991426,Cliente999 Méndez,1800-01-01 00:00:00,"Avenida 71 #64-39",3770518067,cliente999.56@yahoo.com,Pereira,1000
